Trading Date,Mean Stored,Daily Stored
28May69,2825,2607.559
29May69,2822,2582.593
30May69,2819,2557.628
31May69,2816,2534.641
01Jun69,2813,2513.632
02Jun69,2811,2492.625
03Jun69,2808,2471.616
04Jun69,2806,2448.452
05Jun69,2803,2425.288
06Jun69,2801,2402.124
07Jun69,2799,2382.376
08Jun69,2796,2366.044
09Jun69,2794,2349.712
10Jun69,2792,2333.38
11Jun69,2789,2315.511
12Jun69,2787,2297.641
13Jun69,2784,2279.772
14Jun69,2782,2272.042
15Jun69,2779,2274.453
16Jun69,2776,2276.864
17Jun69,2773,2279.274
18Jun69,2769,2267.484
19Jun69,2764,2255.694
20Jun69,2760,2243.903
21Jun69,2754,2229.016
22Jun69,2748,2211.033
23Jun69,2742,2193.049
24Jun69,2735,2175.065
25Jun69,2727,2167.783
26Jun69,2719,2160.502
27Jun69,2711,2153.22
28Jun69,2702,2156.111
29Jun69,2692,2169.175
30Jun69,2683,2182.239
01Jul69,2672,2195.303
02Jul69,2662,2181.033
03Jul69,2651,2166.762
04Jul69,2640,2152.491
05Jul69,2629,2153.323
06Jul69,2618,2169.256
07Jul69,2607,2185.19
08Jul69,2596,2201.123
09Jul69,2585,2197.782
10Jul69,2574,2194.441
11Jul69,2563,2191.1
12Jul69,2553,2184.644
13Jul69,2542,2175.073
14Jul69,2532,2165.501
15Jul69,2521,2155.929
16Jul69,2511,2137.362
17Jul69,2501,2118.795
18Jul69,2490,2100.229
19Jul69,2480,2082.446
20Jul69,2470,2065.448
21Jul69,2460,2048.451
22Jul69,2450,2031.453
23Jul69,2441,2019.163
24Jul69,2431,2006.871
25Jul69,2422,1994.581
26Jul69,2413,1984.717
27Jul69,2405,1977.281
28Jul69,2396,1969.846
29Jul69,2388,1962.41
30Jul69,2380,1954.864
31Jul69,2372,1947.318
01Aug69,2365,1939.772
02Aug69,2358,1937.054
03Aug69,2351,1939.164
04Aug69,2345,1941.274
05Aug69,2338,1943.384
06Aug69,2332,1948.588
07Aug69,2326,1953.793
08Aug69,2320,1958.997
09Aug69,2313,1966.205
10Aug69,2306,1975.416
11Aug69,2299,1984.628
12Aug69,2292,1993.839
13Aug69,2285,2015.843
14Aug69,2277,2037.847
15Aug69,2270,2059.85
16Aug69,2263,2070.131
17Aug69,2255,2068.688
18Aug69,2248,2067.245
19Aug69,2241,2065.802
20Aug69,2234,2043.314
21Aug69,2227,2020.825
22Aug69,2221,1998.337
23Aug69,2215,1978.387
24Aug69,2210,1960.974
25Aug69,2205,1943.562
26Aug69,2200,1926.149
27Aug69,2197,1918.523
28Aug69,2194,1910.896
29Aug69,2191,1903.269
30Aug69,2189,1891.343
31Aug69,2188,1875.116
01Sep69,2186,1858.89
02Sep69,2185,1842.664
03Sep69,2185,1875.288
04Sep69,2184,1907.911
05Sep69,2184,1940.534
06Sep69,2185,2017.814
07Sep69,2186,2139.751
08Sep69,2187,2261.687
09Sep69,2188,2383.624
10Sep69,2190,2531.47
11Sep69,2193,2679.316
12Sep69,2195,2827.161
13Sep69,2198,2907.512
14Sep69,2202,2920.368
15Sep69,2206,2933.225
16Sep69,2210,2946.081
17Sep69,2215,2909.185
18Sep69,2221,2872.289
19Sep69,2227,2835.393
20Sep69,2233,2812.199
21Sep69,2240,2802.708
22Sep69,2248,2793.217
23Sep69,2256,2783.725
24Sep69,2264,2770.217
25Sep69,2272,2756.71
26Sep69,2281,2743.202
27Sep69,2289,2728.384
28Sep69,2298,2712.257
29Sep69,2307,2696.129
30Sep69,2317,2680.001
01Oct69,2326,2649.13
02Oct69,2335,2618.259
03Oct69,2344,2587.389
04Oct69,2353,2564.134
05Oct69,2362,2548.496
06Oct69,2370,2532.858
07Oct69,2379,2517.219
08Oct69,2387,2498.139
09Oct69,2396,2479.059
10Oct69,2404,2459.978
11Oct69,2413,2445.594
12Oct69,2421,2435.907
13Oct69,2429,2426.219
14Oct69,2437,2416.531
15Oct69,2444,2423.498
16Oct69,2452,2430.465
17Oct69,2459,2437.433
18Oct69,2466,2440.414
19Oct69,2473,2439.409
20Oct69,2479,2438.404
21Oct69,2486,2437.399
22Oct69,2493,2446.424
23Oct69,2499,2455.448
24Oct69,2506,2464.473
25Oct69,2512,2475.468
26Oct69,2519,2488.433
27Oct69,2526,2501.399
28Oct69,2533,2514.364
29Oct69,2540,2489.591
30Oct69,2548,2464.817
31Oct69,2556,2440.044
01Nov69,2564,2419.381
02Nov69,2573,2402.83
03Nov69,2582,2386.278
04Nov69,2591,2369.726
05Nov69,2600,2358.258
06Nov69,2610,2346.789
07Nov69,2620,2335.32
08Nov69,2630,2327.249
09Nov69,2640,2322.576
10Nov69,2650,2317.903
11Nov69,2660,2313.23
12Nov69,2670,2297.776
13Nov69,2679,2282.321
14Nov69,2689,2266.866
15Nov69,2698,2256.223
16Nov69,2707,2250.391
17Nov69,2716,2244.558
18Nov69,2725,2238.726
19Nov69,2735,2231.365
20Nov69,2744,2224.004
21Nov69,2753,2216.643
22Nov69,2763,2218.202
23Nov69,2773,2228.682
24Nov69,2783,2239.161
25Nov69,2794,2249.641
26Nov69,2804,2240.054
27Nov69,2816,2230.466
28Nov69,2827,2220.879
29Nov69,2838,2215.229
30Nov69,2850,2213.518
01Dec69,2863,2211.807
02Dec69,2875,2210.096
03Dec69,2888,2207.415
04Dec69,2901,2204.733
05Dec69,2915,2202.052
06Dec69,2928,2208.92
07Dec69,2942,2225.339
08Dec69,2956,2241.758
09Dec69,2971,2258.177
10Dec69,2986,2271.898
11Dec69,3001,2285.618
12Dec69,3017,2299.338
13Dec69,3034,2305.317
14Dec69,3051,2303.553
15Dec69,3069,2301.79
16Dec69,3087,2300.027
17Dec69,3105,2327.936
18Dec69,3124,2355.845
19Dec69,3143,2383.755
20Dec69,3163,2410.656
21Dec69,3183,2436.55
22Dec69,3202,2462.444
23Dec69,3222,2488.338
24Dec69,3241,2670.148
25Dec69,3260,2851.959
26Dec69,3278,3033.769
27Dec69,3295,3141.283
28Dec69,3312,3174.502
29Dec69,3327,3207.72
30Dec69,3341,3240.938
31Dec69,3355,3217.117
01Jan70,3367,3193.296
02Jan70,3379,3169.475
03Jan70,3388,3147.552
04Jan70,3397,3127.528
05Jan70,3404,3107.504
06Jan70,3410,3087.48
07Jan70,3415,3106.111
08Jan70,3418,3124.741
09Jan70,3421,3143.372
10Jan70,3423,3142.474
11Jan70,3424,3122.047
12Jan70,3425,3101.62
13Jan70,3425,3081.193
14Jan70,3424,3079.954
15Jan70,3423,3078.716
16Jan70,3422,3077.477
17Jan70,3420,3079.484
18Jan70,3417,3084.737
19Jan70,3414,3089.99
20Jan70,3411,3095.243
21Jan70,3408,3110.422
22Jan70,3405,3125.6
23Jan70,3401,3140.779
24Jan70,3397,3168.251
25Jan70,3393,3208.018
26Jan70,3389,3247.784
27Jan70,3384,3287.55
28Jan70,3380,3328.313
29Jan70,3375,3369.077
30Jan70,3369,3409.839
31Jan70,3363,3416.909
01Feb70,3358,3390.287
02Feb70,3351,3363.664
03Feb70,3345,3337.041
04Feb70,3339,3342.642
05Feb70,3332,3348.242
06Feb70,3325,3353.843
07Feb70,3318,3358.79
08Feb70,3310,3363.084
09Feb70,3303,3367.378
10Feb70,3296,3371.672
11Feb70,3289,3367.933
12Feb70,3282,3364.193
13Feb70,3275,3360.453
14Feb70,3269,3345.022
15Feb70,3262,3317.9
16Feb70,3256,3290.778
17Feb70,3250,3263.655
18Feb70,3244,3243.801
19Feb70,3238,3223.947
20Feb70,3232,3204.094
21Feb70,3227,3204.799
22Feb70,3222,3226.063
23Feb70,3217,3247.326
24Feb70,3211,3268.59
25Feb70,3206,3251.594
26Feb70,3201,3234.597
27Feb70,3196,3217.601
28Feb70,3191,3204.95
01Mar70,3185,3196.648
02Mar70,3180,3188.344
03Mar70,3174,3180.042
04Mar70,3169,3166.294
05Mar70,3163,3152.546
06Mar70,3157,3138.798
07Mar70,3151,3134.056
08Mar70,3146,3138.32
09Mar70,3140,3142.584
10Mar70,3134,3146.848
11Mar70,3129,3173.978
12Mar70,3124,3201.107
13Mar70,3119,3228.237
14Mar70,3114,3254.893
15Mar70,3109,3281.074
16Mar70,3105,3307.255
17Mar70,3100,3333.437
18Mar70,3097,3316.066
19Mar70,3093,3298.695
20Mar70,3089,3281.324
21Mar70,3086,3259.359
22Mar70,3083,3232.802
23Mar70,3080,3206.244
24Mar70,3078,3179.687
25Mar70,3075,3163.975
26Mar70,3073,3148.263
27Mar70,3070,3132.55
28Mar70,3068,3120.456
29Mar70,3066,3111.978
30Mar70,3063,3103.5
31Mar70,3059,3095.022
01Apr70,3055,3114.235
02Apr70,3051,3133.448
03Apr70,3046,3152.661
04Apr70,3040,3184.019
05Apr70,3033,3227.524
06Apr70,3027,3271.029
07Apr70,3020,3314.533
08Apr70,3012,3323.623
09Apr70,3004,3332.713
10Apr70,2995,3341.803
11Apr70,2986,3334.796
12Apr70,2976,3311.691
13Apr70,2966,3288.588
14Apr70,2961,3265.483
15Apr70,2956,3246.63
16Apr70,2951,3227.776
17Apr70,2945,3208.923
18Apr70,2940,3186.791
19Apr70,2935,3161.379
20Apr70,2930,3135.968
21Apr70,2924,3110.557
22Apr70,2919,3089.059
23Apr70,2913,3067.561
24Apr70,2907,3046.062
25Apr70,2902,3055.345
26Apr70,2896,3095.407
27Apr70,2891,3135.47
28Apr70,2886,3175.533
29Apr70,2881,3162.553
30Apr70,2876,3149.572
01May70,2872,3136.592
02May70,2868,3114.758
03May70,2864,3084.069
04May70,2861,3053.381
05May70,2858,3022.692
06May70,2856,2993.395
07May70,2854,2964.097
08May70,2853,2934.8
09May70,2852,2913.628
10May70,2851,2900.581
11May70,2850,2887.534
12May70,2850,2874.487
13May70,2849,2850.279
14May70,2848,2826.072
15May70,2848,2801.864
16May70,2847,2777.016
17May70,2846,2751.53
18May70,2845,2726.043
19May70,2844,2700.557
20May70,2843,2700.445
21May70,2841,2700.332
22May70,2839,2700.22
23May70,2837,2692.567
24May70,2835,2677.371
25May70,2833,2662.176
26May70,2830,2646.981
27May70,2828,2629.773
28May70,2825,2612.566
29May70,2822,2595.359
30May70,2819,2572.971
31May70,2816,2545.403
01Jun70,2813,2517.836
02Jun70,2811,2490.268
03Jun70,2808,2520.073
04Jun70,2806,2549.879
05Jun70,2803,2579.684
06Jun70,2801,2598.013
07Jun70,2799,2604.865
08Jun70,2796,2611.717
09Jun70,2794,2618.569
10Jun70,2792,2601.74
11Jun70,2789,2584.91
12Jun70,2787,2568.081
13Jun70,2784,2558.062
14Jun70,2782,2554.852
15Jun70,2779,2551.641
16Jun70,2776,2548.431
17Jun70,2773,2572.375
18Jun70,2769,2596.319
19Jun70,2764,2620.263
20Jun70,2760,2620.696
21Jun70,2754,2597.616
22Jun70,2748,2574.537
23Jun70,2742,2551.458
24Jun70,2735,2541.983
25Jun70,2727,2532.508
26Jun70,2719,2523.033
27Jun70,2711,2511.652
28Jun70,2702,2498.363
29Jun70,2692,2485.074
30Jun70,2683,2471.785
01Jul70,2672,2461.063
02Jul70,2662,2450.341
03Jul70,2651,2439.619
04Jul70,2640,2430.891
05Jul70,2629,2424.156
06Jul70,2618,2417.421
07Jul70,2607,2410.686
08Jul70,2596,2403.093
09Jul70,2585,2395.499
10Jul70,2574,2387.906
11Jul70,2563,2393.65
12Jul70,2553,2412.732
13Jul70,2542,2431.814
14Jul70,2532,2450.896
15Jul70,2521,2440.355
16Jul70,2511,2429.815
17Jul70,2501,2419.274
18Jul70,2490,2429.372
19Jul70,2480,2460.108
20Jul70,2470,2490.845
21Jul70,2460,2521.581
22Jul70,2450,2550.629
23Jul70,2441,2579.676
24Jul70,2431,2608.724
25Jul70,2422,2640.73
26Jul70,2413,2675.695
27Jul70,2405,2710.66
28Jul70,2396,2745.625
29Jul70,2388,2728.478
30Jul70,2380,2711.332
31Jul70,2372,2694.185
01Aug70,2365,2692.301
02Aug70,2358,2705.681
03Aug70,2351,2719.061
04Aug70,2345,2732.441
05Aug70,2338,2760.369
06Aug70,2332,2788.296
07Aug70,2326,2816.224
08Aug70,2320,2811.107
09Aug70,2313,2772.948
10Aug70,2306,2734.788
11Aug70,2299,2696.628
12Aug70,2292,2717.35
13Aug70,2285,2738.072
14Aug70,2277,2758.793
15Aug70,2270,2766.59
16Aug70,2263,2761.46
17Aug70,2255,2756.33
18Aug70,2248,2751.201
19Aug70,2241,2722.664
20Aug70,2234,2694.128
21Aug70,2227,2665.591
22Aug70,2221,2638.426
23Aug70,2215,2612.63
24Aug70,2210,2586.836
25Aug70,2205,2561.04
26Aug70,2200,2575.821
27Aug70,2197,2590.602
28Aug70,2194,2605.384
29Aug70,2191,2675.973
30Aug70,2189,2802.37
31Aug70,2188,2928.767
01Sep70,2186,3055.164
02Sep70,2185,3109.611
03Sep70,2185,3164.058
04Sep70,2184,3218.505
05Sep70,2184,3249.71
06Sep70,2185,3257.67
07Sep70,2186,3265.631
08Sep70,2187,3273.592
09Sep70,2188,3345.487
10Sep70,2190,3417.382
11Sep70,2193,3489.277
12Sep70,2195,3525.128
13Sep70,2198,3524.935
14Sep70,2202,3524.742
15Sep70,2206,3524.549
16Sep70,2210,3623.879
17Sep70,2215,3723.21
18Sep70,2221,3822.54
19Sep70,2227,3882.695
20Sep70,2233,3903.676
21Sep70,2240,3924.657
22Sep70,2248,3945.637
23Sep70,2256,3945.209
24Sep70,2264,3944.781
25Sep70,2272,3944.353
26Sep70,2281,3935.524
27Sep70,2289,3918.292
28Sep70,2298,3901.061
29Sep70,2307,3883.829
30Sep70,2317,3871.66
01Oct70,2326,3859.49
02Oct70,2335,3847.321
03Oct70,2344,3827.353
04Oct70,2353,3799.585
05Oct70,2362,3771.817
06Oct70,2370,3744.05
07Oct70,2379,3767.715
08Oct70,2387,3791.381
09Oct70,2396,3815.046
10Oct70,2404,3813.925
11Oct70,2413,3788.017
12Oct70,2421,3762.11
13Oct70,2429,3736.202
14Oct70,2437,3723.472
15Oct70,2444,3710.742
16Oct70,2452,3698.012
17Oct70,2459,3677.295
18Oct70,2466,3648.592
19Oct70,2473,3619.889
20Oct70,2479,3591.186
21Oct70,2486,3591.141
22Oct70,2493,3591.095
23Oct70,2499,3591.05
24Oct70,2506,3595.086
25Oct70,2512,3603.206
26Oct70,2519,3611.325
27Oct70,2526,3619.444
28Oct70,2533,3633.784
29Oct70,2540,3648.124
30Oct70,2548,3662.463
31Oct70,2556,3663.706
01Nov70,2564,3651.853
02Nov70,2573,3640
03Nov70,2582,3628.146
04Nov70,2591,3626.298
05Nov70,2600,3624.45
06Nov70,2610,3622.602
07Nov70,2620,3608.075
08Nov70,2630,3580.872
09Nov70,2640,3553.668
10Nov70,2650,3526.465
11Nov70,2660,3543.96
12Nov70,2670,3561.456
13Nov70,2679,3578.951
14Nov70,2689,3590.244
15Nov70,2698,3595.335
16Nov70,2707,3600.425
17Nov70,2716,3605.516
18Nov70,2725,3641.885
19Nov70,2735,3678.255
20Nov70,2744,3714.625
21Nov70,2753,3720.28
22Nov70,2763,3695.221
23Nov70,2773,3670.162
24Nov70,2783,3645.103
25Nov70,2794,3635.847
26Nov70,2804,3626.59
27Nov70,2816,3617.334
28Nov70,2827,3619.223
29Nov70,2838,3632.257
30Nov70,2850,3645.29
01Dec70,2863,3658.324
02Dec70,2875,3720.552
03Dec70,2888,3782.779
04Dec70,2901,3845.006
05Dec70,2915,3882.382
06Dec70,2928,3894.907
07Dec70,2942,3907.432
08Dec70,2956,3919.956
09Dec70,2971,3889.826
10Dec70,2986,3859.696
11Dec70,3001,3829.565
12Dec70,3017,3797.84
13Dec70,3034,3764.519
14Dec70,3051,3731.199
15Dec70,3069,3697.878
16Dec70,3087,3695.326
17Dec70,3105,3692.775
18Dec70,3124,3690.224
19Dec70,3143,3677.308
20Dec70,3163,3654.029
21Dec70,3183,3630.751
22Dec70,3202,3607.472
23Dec70,3222,3626.309
24Dec70,3241,3645.146
25Dec70,3260,3663.984
26Dec70,3278,3667.589
27Dec70,3295,3655.962
28Dec70,3312,3644.336
29Dec70,3327,3632.709
30Dec70,3341,3616.901
31Dec70,3355,3601.093
01Jan71,3367,3585.285
02Jan71,3379,3567.463
03Jan71,3388,3547.627
04Jan71,3397,3527.791
05Jan71,3404,3507.955
06Jan71,3410,3500.898
07Jan71,3415,3493.84
08Jan71,3418,3486.783
09Jan71,3421,3471.634
10Jan71,3423,3448.393
11Jan71,3424,3425.152
12Jan71,3425,3401.912
13Jan71,3425,3385.815
14Jan71,3424,3369.717
15Jan71,3423,3353.62
16Jan71,3422,3334.378
17Jan71,3420,3311.992
18Jan71,3417,3289.606
19Jan71,3414,3267.22
20Jan71,3411,3259.606
21Jan71,3408,3251.992
22Jan71,3405,3244.377
23Jan71,3401,3236.64
24Jan71,3397,3228.779
25Jan71,3393,3220.919
26Jan71,3389,3213.058
27Jan71,3384,3204.11
28Jan71,3380,3195.162
29Jan71,3375,3186.213
30Jan71,3369,3175.865
31Jan71,3363,3164.115
01Feb71,3358,3152.367
02Feb71,3351,3140.618
03Feb71,3345,3133.426
04Feb71,3339,3126.232
05Feb71,3332,3119.04
06Feb71,3325,3107.611
07Feb71,3318,3091.944
08Feb71,3310,3076.278
09Feb71,3303,3060.611
10Feb71,3296,3044.087
11Feb71,3289,3027.562
12Feb71,3282,3011.038
13Feb71,3275,2992.067
14Feb71,3269,2970.651
15Feb71,3262,2949.234
16Feb71,3256,2927.818
17Feb71,3250,2924.54
18Feb71,3244,2921.262
19Feb71,3238,2917.984
20Feb71,3232,2911.565
21Feb71,3227,2902.002
22Feb71,3222,2892.44
23Feb71,3217,2882.878
24Feb71,3211,2918.726
25Feb71,3206,2954.574
26Feb71,3201,2990.422
27Feb71,3196,2998.333
28Feb71,3191,2978.308
01Mar71,3185,2958.282
02Mar71,3180,2938.256
03Mar71,3174,2928.249
04Mar71,3169,2918.241
05Mar71,3163,2908.233
06Mar71,3157,2893.442
07Mar71,3151,2873.869
08Mar71,3146,2854.295
09Mar71,3140,2834.721
10Mar71,3134,2820.276
11Mar71,3129,2805.831
12Mar71,3124,2791.386
13Mar71,3119,2780.079
14Mar71,3114,2771.908
15Mar71,3109,2763.738
16Mar71,3105,2755.567
17Mar71,3100,2762.847
18Mar71,3097,2770.128
19Mar71,3093,2777.408
20Mar71,3089,2774.737
21Mar71,3086,2762.114
22Mar71,3083,2749.491
23Mar71,3080,2736.868
24Mar71,3078,2750.7
25Mar71,3075,2764.532
26Mar71,3073,2778.364
27Mar71,3070,2781.633
28Mar71,3068,2774.338
29Mar71,3066,2767.043
30Mar71,3063,2759.748
31Mar71,3059,2747.989
01Apr71,3055,2736.23
02Apr71,3051,2724.472
03Apr71,3046,2705.752
04Apr71,3040,2680.074
05Apr71,3033,2654.394
06Apr71,3027,2628.715
07Apr71,3020,2614.13
08Apr71,3012,2599.545
09Apr71,3004,2584.96
10Apr71,2995,2570.251
11Apr71,2986,2555.418
12Apr71,2976,2540.585
13Apr71,2966,2525.753
14Apr71,2961,2529.932
15Apr71,2956,2534.11
16Apr71,2951,2538.289
17Apr71,2945,2529.406
18Apr71,2940,2507.463
19Apr71,2935,2485.519
20Apr71,2930,2463.576
21Apr71,2924,2459.901
22Apr71,2919,2456.225
23Apr71,2913,2452.55
24Apr71,2907,2442.202
25Apr71,2902,2425.183
26Apr71,2896,2408.163
27Apr71,2891,2391.143
28Apr71,2886,2374.738
29Apr71,2881,2358.333
30Apr71,2876,2341.929
01May71,2872,2327.596
02May71,2868,2315.336
03May71,2864,2303.076
04May71,2861,2290.816
05May71,2858,2290.873
06May71,2856,2290.929
07May71,2854,2290.986
08May71,2853,2293.152
09May71,2852,2297.428
10May71,2851,2301.703
11May71,2850,2305.979
12May71,2850,2338.88
13May71,2849,2371.781
14May71,2848,2404.682
15May71,2848,2427.419
16May71,2847,2439.99
17May71,2846,2452.561
18May71,2845,2465.132
19May71,2844,2454.11
20May71,2843,2443.088
21May71,2841,2432.066
22May71,2839,2414.198
23May71,2837,2389.482
24May71,2835,2364.767
25May71,2833,2340.052
26May71,2830,2321.561
27May71,2828,2303.071
28May71,2825,2284.58
29May71,2822,2269.427
30May71,2819,2257.611
31May71,2816,2245.796
01Jun71,2813,2233.981
02Jun71,2811,2253.357
03Jun71,2808,2272.732
04Jun71,2806,2292.107
05Jun71,2803,2323.253
06Jun71,2801,2366.168
07Jun71,2799,2409.083
08Jun71,2796,2451.998
09Jun71,2794,2498.976
10Jun71,2792,2545.953
11Jun71,2789,2592.931
12Jun71,2787,2608.862
13Jun71,2784,2593.747
14Jun71,2782,2578.631
15Jun71,2779,2563.516
16Jun71,2776,2553.7
17Jun71,2773,2543.885
18Jun71,2769,2534.068
19Jun71,2764,2520.603
20Jun71,2760,2503.489
21Jun71,2754,2486.375
22Jun71,2748,2469.26
23Jun71,2742,2457.407
24Jun71,2735,2445.554
25Jun71,2727,2433.701
26Jun71,2719,2429.939
27Jun71,2711,2434.269
28Jun71,2702,2438.599
29Jun71,2692,2442.929
30Jun71,2683,2435.061
01Jul71,2672,2427.194
02Jul71,2662,2419.326
03Jul71,2651,2412.874
04Jul71,2640,2407.838
05Jul71,2629,2402.802
06Jul71,2618,2397.766
07Jul71,2607,2378.958
08Jul71,2596,2360.15
09Jul71,2585,2341.341
10Jul71,2574,2324.418
11Jul71,2563,2309.38
12Jul71,2553,2294.343
13Jul71,2542,2279.305
14Jul71,2532,2265.568
15Jul71,2521,2251.83
16Jul71,2511,2238.093
17Jul71,2501,2221.92
18Jul71,2490,2203.313
19Jul71,2480,2184.705
20Jul71,2470,2166.097
21Jul71,2460,2154.387
22Jul71,2450,2142.676
23Jul71,2441,2130.965
24Jul71,2431,2116.98
25Jul71,2422,2100.718
26Jul71,2413,2084.457
27Jul71,2405,2068.196
28Jul71,2396,2071.453
29Jul71,2388,2074.709
30Jul71,2380,2077.966
31Jul71,2372,2076.112
01Aug71,2365,2069.149
02Aug71,2358,2062.186
03Aug71,2351,2055.223
04Aug71,2345,2047.679
05Aug71,2338,2040.135
06Aug71,2332,2032.59
07Aug71,2326,2028.631
08Aug71,2320,2028.257
09Aug71,2313,2027.883
10Aug71,2306,2027.509
11Aug71,2299,2027.628
12Aug71,2292,2027.747
13Aug71,2285,2027.866
14Aug71,2277,2027.907
15Aug71,2270,2027.868
16Aug71,2263,2027.829
17Aug71,2255,2027.791
18Aug71,2248,2023.582
19Aug71,2241,2019.372
20Aug71,2234,2015.163
21Aug71,2227,2007.164
22Aug71,2221,1995.377
23Aug71,2215,1983.59
24Aug71,2210,1971.803
25Aug71,2205,1987.283
26Aug71,2200,2002.762
27Aug71,2197,2018.241
28Aug71,2194,2030.671
29Aug71,2191,2040.052
30Aug71,2189,2049.433
31Aug71,2188,2058.813
01Sep71,2186,2071.184
02Sep71,2185,2083.555
03Sep71,2185,2095.926
04Sep71,2184,2111.414
05Sep71,2184,2130.019
06Sep71,2185,2148.625
07Sep71,2186,2167.23
08Sep71,2187,2180.196
09Sep71,2188,2193.161
10Sep71,2190,2206.126
11Sep71,2193,2242.632
12Sep71,2195,2302.679
13Sep71,2198,2362.726
14Sep71,2202,2422.772
15Sep71,2206,2423.003
16Sep71,2210,2423.235
17Sep71,2215,2423.466
18Sep71,2221,2423.48
19Sep71,2227,2423.275
20Sep71,2233,2423.071
21Sep71,2240,2422.866
22Sep71,2248,2442.09
23Sep71,2256,2461.315
24Sep71,2264,2480.539
25Sep71,2272,2489.076
26Sep71,2281,2486.926
27Sep71,2289,2484.777
28Sep71,2298,2482.627
29Sep71,2307,2478.436
30Sep71,2317,2474.245
01Oct71,2326,2470.055
02Oct71,2335,2492.94
03Oct71,2344,2542.903
04Oct71,2353,2592.866
05Oct71,2362,2642.829
06Oct71,2370,2683.941
07Oct71,2379,2725.053
08Oct71,2387,2766.164
09Oct71,2396,2780.824
10Oct71,2404,2769.033
11Oct71,2413,2757.241
12Oct71,2421,2745.45
13Oct71,2429,2743.108
14Oct71,2437,2740.766
15Oct71,2444,2738.424
16Oct71,2452,2742.163
17Oct71,2459,2751.984
18Oct71,2466,2761.805
19Oct71,2473,2771.626
20Oct71,2479,2781.996
21Oct71,2486,2792.366
22Oct71,2493,2802.736
23Oct71,2499,2796.671
24Oct71,2506,2774.172
25Oct71,2512,2751.672
26Oct71,2519,2729.172
27Oct71,2526,2764.179
28Oct71,2533,2799.184
29Oct71,2540,2834.19
30Oct71,2548,2851.513
31Oct71,2556,2851.152
01Nov71,2564,2850.791
02Nov71,2573,2850.43
03Nov71,2582,2841.842
04Nov71,2591,2833.253
05Nov71,2600,2824.665
06Nov71,2610,2805.114
07Nov71,2620,2774.6
08Nov71,2630,2744.086
09Nov71,2640,2713.572
10Nov71,2650,2706.04
11Nov71,2660,2698.508
12Nov71,2670,2690.975
13Nov71,2679,2690.461
14Nov71,2689,2696.964
15Nov71,2698,2703.467
16Nov71,2707,2709.97
17Nov71,2716,2709.521
18Nov71,2725,2709.071
19Nov71,2735,2708.622
20Nov71,2744,2698.583
21Nov71,2753,2678.955
22Nov71,2763,2659.326
23Nov71,2773,2639.698
24Nov71,2783,2669.406
25Nov71,2794,2699.114
26Nov71,2804,2728.822
27Nov71,2816,2745.928
28Nov71,2827,2750.431
29Nov71,2838,2754.934
30Nov71,2850,2759.437
01Dec71,2863,2778.836
02Dec71,2875,2798.234
03Dec71,2888,2817.633
04Dec71,2901,2821.599
05Dec71,2915,2810.133
06Dec71,2928,2798.667
07Dec71,2942,2787.201
08Dec71,2956,2780.823
09Dec71,2971,2774.445
10Dec71,2986,2768.067
11Dec71,3001,2755.714
12Dec71,3017,2737.386
13Dec71,3034,2719.059
14Dec71,3051,2700.731
15Dec71,3069,2701.041
16Dec71,3087,2701.352
17Dec71,3105,2701.662
18Dec71,3124,2715.677
19Dec71,3143,2743.398
20Dec71,3163,2771.118
21Dec71,3183,2798.839
22Dec71,3202,2826.007
23Dec71,3222,2853.176
24Dec71,3241,2880.344
25Dec71,3260,2895.268
26Dec71,3278,2897.948
27Dec71,3295,2900.629
28Dec71,3312,2903.309
29Dec71,3327,2928.226
30Dec71,3341,2953.143
31Dec71,3355,2978.06
01Jan72,3367,2997.966
02Jan72,3379,3012.863
03Jan72,3388,3027.76
04Jan72,3397,3042.657
05Jan72,3404,3036.138
06Jan72,3410,3029.618
07Jan72,3415,3023.099
08Jan72,3418,3005.593
09Jan72,3421,2977.102
10Jan72,3423,2948.61
11Jan72,3424,2920.119
12Jan72,3425,2938.076
13Jan72,3425,2956.032
14Jan72,3424,2973.989
15Jan72,3423,2981.468
16Jan72,3422,2978.472
17Jan72,3420,2975.475
18Jan72,3417,2972.478
19Jan72,3414,2976.002
20Jan72,3411,2979.526
21Jan72,3408,2983.05
22Jan72,3405,2974.174
23Jan72,3401,2952.899
24Jan72,3397,2931.623
25Jan72,3393,2910.348
26Jan72,3389,2899.591
27Jan72,3384,2888.834
28Jan72,3380,2878.077
29Jan72,3375,2882.34
30Jan72,3369,2901.625
31Jan72,3363,2920.91
01Feb72,3358,2940.194
02Feb72,3351,2932.526
03Feb72,3345,2924.858
04Feb72,3339,2917.19
05Feb72,3332,2900.416
06Feb72,3325,2874.536
07Feb72,3318,2848.657
08Feb72,3310,2822.777
09Feb72,3303,2809.422
10Feb72,3296,2796.066
11Feb72,3289,2782.71
12Feb72,3282,2765.744
13Feb72,3275,2745.166
14Feb72,3269,2724.589
15Feb72,3262,2704.012
16Feb72,3256,2691.19
17Feb72,3250,2678.368
18Feb72,3244,2665.546
19Feb72,3238,2653.849
20Feb72,3232,2643.277
21Feb72,3227,2632.705
22Feb72,3222,2622.133
23Feb72,3217,2618.398
24Feb72,3211,2614.663
25Feb72,3206,2610.927
26Feb72,3201,2599.558
27Feb72,3196,2580.552
28Feb72,3191,2561.547
29Feb72,3185,2542.542
